	mean_sigma	alpha	beta	prior_sigma	Y_mean	X_mean	symbols
ENSG00000238000	0.0047113599812575	0.1490939548032072	30.26277509021888	0.1799369428804534	1.00000025e-05	0.0	PSME2P1
ENSG00000238002	0.0062045157558434	0.1765559771468299	28.288848696657112	0.1812000490342967	0.00030820095	0.0158730158730158	NPAP1P6
ENSG00000238003	0.0047110077408682	0.1445173093799805	28.72402859729692	0.1771014257998238	0.00034023775	0.0	RPL10P4
ENSG00000238005	0.1157129055771737	2.530337021750451	19.850070644218437	0.2122848832505114	0.4567518	19.349206349206348	LNCATV
ENSG00000238021	0.0438098772581706	1.276207688302075	27.55962834971435	0.1874428352029525	0.19646381	14.53968253968254	ODAD2P1
ENSG00000238024	0.0066176253383614	0.1735974532467896	28.970794429679326	0.17878453920017	0.018498426	2.6031746031746037	DDX39BP2
ENSG00000238045	0.4986548289340707	6.769043963839425	6.859238306647476	0.221699002763259	3.6453698	24.666666666666668	MVP-DT
ENSG00000238048	0.0040330303580267	0.1447157848129396	30.21700382779765	0.1837824516164871	1.00000025e-05	0.0	ART2P
ENSG00000238058	0.0489901613803733	1.3332776246725568	27.271276117120603	0.2049319785936778	0.19928168	19.77777777777778	CAMSAP1-DT
ENSG00000238072	0.0055395965760216	0.1481946519170351	27.905723187650626	0.1860292443098641	1.00000025e-05	0.0	CDC26P1
ENSG00000238074	0.0193774712261981	0.6160821560221162	30.556592927400345	0.177961785558443	0.8080478	5.317460317460317	TSPY9
ENSG00000238083	0.8067329886869966	8.336463252018145	1.946132806680409	0.3200976807093366	37.481037	24.984126984126984	LRRC37A2
ENSG00000238087	0.0135589363316805	0.3908460765029889	31.34384768179176	0.1720946351404547	0.00481827	1.2698412698412698	FMO8P
ENSG00000238088	0.0049809685744329	0.1473509537024879	28.270000700456908	0.1816668622376992	1.00000025e-05	0.0	OFD1P7Y
ENSG00000238092	0.0050310321537717	0.1485746825333553	29.99820369666725	0.1790066359634503	1.00000025e-05	0.0	CEACAMP6
ENSG00000238098	0.2971433276932652	4.813333457099072	10.981048732250963	0.2107831459861217	1.3904701	23.047619047619047	ABCA17P
ENSG00000238105	0.7616585369832486	7.85177712707038	2.4918481907169445	0.2831579315387491	18.349049	24.984126984126984	GOLGA2P5
ENSG00000238118	0.0133118259775703	0.4164363902820499	32.10177098400925	0.1791799920520994	0.019761072	3.5873015873015874	SLC25A24P2
ENSG00000238135	0.0048093102849958	0.1468694662860454	27.70564208494945	0.1765180071085956	1.00000025e-05	0.0	USP9YP10
ENSG00000238145	0.0056386501914389	0.1499998698118448	28.734844219422392	0.1813397469594604	1.00000025e-05	0.0	TUBAP8
ENSG00000238149	0.0049359089062427	0.1418617443426102	30.097407962256444	0.1723643880789744	1.00000025e-05	0.0	RPS15AP31
ENSG00000238151	0.0058816656692317	0.1520596208987081	28.94092641678002	0.1866321353800702	0.00073814637	0.3333333333333333	MLLT10P1
ENSG00000238152	0.0088614574297498	0.2898059189677573	30.494345458641742	0.1736231286428446	0.03381227	2.6984126984126986	OR7E140P
ENSG00000238172	0.0049751763140454	0.1482222141507809	28.9831739796897	0.1765944783934656	1.00000025e-05	0.0	RPS2P35
ENSG00000238191	0.0049111278476233	0.1466237228141291	27.71479700171105	0.1884600418106267	1.00000025e-05	0.0	CLUHP1
ENSG00000238193	0.0049940505213358	0.1459909478288786	29.890333205427	0.1874472523225414	1.00000025e-05	0.0	HADHBP1
ENSG00000238198	0.0078815576570488	0.2425859735145711	30.695525279597728	0.1906474939642534	0.066437796	13.047619047619047	LRIG2-DT
ENSG00000238199	0.0049079451210767	0.1469564972273853	28.64721069864636	0.1852720029026026	0.00020879165	0.0	UBE2V2P3
ENSG00000238205	0.0060862732834007	0.1532172355710442	28.02504552675142	0.1774696853408366	0.00016259731	0.0476190476190476	MPC1L
ENSG00000238210	0.0176269203575928	0.5313887286847002	30.49814501218389	0.183409536543189	0.060038846	2.142857142857143	ETDA
ENSG00000238222	0.0057951670239551	0.1695203670548201	29.75124970800813	0.1888725192473109	0.017829057	1.0634920634920637	MKRN4P
ENSG00000238227	0.7375553231145054	7.752771203289628	2.762534737688333	0.2530767302719482	5.1977067	25.0	TMEM250
ENSG00000238235	0.0115301351934819	0.3942073485454709	32.359100450415866	0.1790587522987245	0.0076506026	0.9365079365079364	TSPY11P
ENSG00000238241	0.0056150543795522	0.1461707713230193	29.272396618579844	0.1736632973458582	0.0016637773	0.3015873015873015	CCR12P
ENSG00000238243	0.0055822130744818	0.1483532043952795	29.72666102933781	0.1784761360031354	0.00020255026	0.0317460317460317	OR2W3
ENSG00000238244	0.0056133903169595	0.1500507774550031	28.182511930363827	0.1667340045668071	1.00000025e-05	0.0	GABARAPL3
ENSG00000238249	0.0051014403479922	0.1505689923109161	30.06238740454626	0.1761216390183843	1.00000025e-05	0.0	HMGN2P17
ENSG00000238251	0.0056537640690449	0.1503320590902715	29.41670017886373	0.1846573829914356	9.289926e-05	0.0	NSA2P7
ENSG00000238269	0.0382976336936939	1.127848540830186	28.27538483388569	0.1869496144140673	0.5857219	16.873015873015873	PAGE2B
ENSG00000238275	0.004805887176988	0.1450844665361732	29.1066610040994	0.1877805232324773	0.000672016	0.0317460317460317	HOMER2P2
ENSG00000238278	0.102957605666668	2.3381774367403056	20.72548986660201	0.1973248487779523	0.31365392	19.746031746031747	ALG1L6P
ENSG00000238283	0.3237901096168726	5.24287230128196	11.089631677277966	0.2157488985570042	1.0791631	24.476190476190474	TBC1D3P1
ENSG00000238287	0.0559402111041133	1.6072555205837336	26.760629419379036	0.2147733556516326	0.3228527	22.952380952380956	EXO5-DT
ENSG00000238290	0.1120601890659592	2.5731577314026883	20.793968927623947	0.1921371223821408	0.5188856	11.285714285714286	ERRFI1-DT
ENSG00000238324	0.005005965186966	0.1506158654543356	29.196910530099537	0.1724328648399326	1.00000025e-05	0.0	RN7SKP198
ENSG00000238452	0.0045724198471894	0.1512526912064062	27.48957477828173	0.1714286288331094	1.00000025e-05	0.0	RNU7-144P
ENSG00000238478	0.00498012324619	0.1447677935175828	28.28553417162093	0.1782657548123335	1.00000025e-05	0.0	RNU6-498P
ENSG00000238554	0.0048718954364846	0.1451358541859995	29.67982123094839	0.1868704700618872	1.00000025e-05	0.0	RNU1-88P
ENSG00000238825	0.0053886044741463	0.1739597640868626	29.5012578290534	0.1738267797405609	0.0028237898	0.0158730158730158	RNVU1-2
ENSG00000239207	0.0049282380354672	0.1443655784320293	28.347934191302283	0.1721234359825389	1.00000025e-05	0.0	GAPDHP39
ENSG00000239213	0.487750859512579	6.579977551523392	6.801064990448055	0.2239406189368418	1.2256516	24.873015873015877	NCK1-DT
ENSG00000239219	0.0108381369110105	0.3625188943084312	31.096631638359792	0.1861422813335256	0.009460137	1.7777777777777777	FHL1P1
ENSG00000239223	0.0157431215976516	0.54088205817934	33.35715694590387	0.172363349623886	0.045561302	1.968253968253968	RPL34P31
ENSG00000239224	0.004822818508557	0.1524726275851773	29.308279495932847	0.1812215459422375	0.0001793792	0.0476190476190476	RN7SL546P
ENSG00000239225	0.0058115803716702	0.1533962250104345	27.63172576290483	0.177566202655091	0.0002842004	0.1587301587301587	TTTY23
ENSG00000239246	0.0054988756876944	0.1499892013968344	29.070422867362915	0.177373413745918	0.0012305777	0.0317460317460317	RPS10P26
ENSG00000239253	0.0051784074527185	0.1466122977496105	29.581438507760197	0.1824017721205886	1.00000025e-05	0.0	RPS4XP23
ENSG00000239257	0.004634019962281	0.1427589157579491	30.27966792353144	0.1781484275862844	1.00000025e-05	0.0	RPL23AP1
ENSG00000239264	0.8375385333738858	8.009295942436417	1.527549799408287	0.3795047625554298	98.59509	25.0	TXNDC5
ENSG00000239269	0.0079565872768245	0.2376439850984955	30.456359948296974	0.181912147782201	0.008864983	0.3174603174603174	RPSAP4
ENSG00000239282	0.7881944175070564	7.594430034673941	2.023970165934052	0.3029347460140362	21.597908	24.984126984126984	CASTOR1
ENSG00000239304	0.0042997616043294	0.1443158209235413	29.49352292406012	0.168366229404301	0.000236321	0.1428571428571428	DNM1P48
ENSG00000239305	0.7703683288400845	7.962905296071083	2.360717037769586	0.2573262532903116	10.16495	24.984126984126984	RNF103
ENSG00000239306	0.7809039008653279	7.826994487399454	2.2084743502449493	0.2716428165587015	12.300541	24.984126984126984	RBM14
ENSG00000239335	0.0076490191557755	0.2426305485043297	29.803471914844057	0.182365477576359	0.0807495	12.476190476190476	LLPH-DT
ENSG00000239356	0.0052969776263198	0.1477283637866842	29.314367177557223	0.1688633729713483	8.0559956e-05	0.0	RN7SL309P
ENSG00000239367	0.0047672610464692	0.1457491136972174	29.432663188003197	0.1843198137810093	0.00010629876	0.0158730158730158	RN7SL477P
ENSG00000239374	0.0054706804671383	0.1447141190646771	30.1057552562643	0.1859862578635308	1.00000025e-05	0.0	RPL21P105
ENSG00000239382	0.7891517588686618	7.851139638279337	2.1033703475824947	0.3030519274055556	18.481733	24.984126984126984	ALKBH6
ENSG00000239388	0.031330334741328	0.996155695945434	29.327050444249164	0.1770273133950471	0.17063038	11.206349206349206	ASB14
ENSG00000239389	0.1129730972590792	2.526445710601202	19.00308261878544	0.1840673450112832	0.26786342	17.73015873015873	PCDHA13
ENSG00000239402	0.0525993612127182	1.3770754050326073	25.576065349952717	0.1895676603497694	0.7415015	6.7936507936507935	CYP4F62P
ENSG00000239435	0.0200402515119416	0.6295073971809144	31.9553449521201	0.2065654239862218	0.20752251	20.92063492063492	KCNMB3P1
ENSG00000239437	0.0054739969387598	0.1694032655529026	30.04935857638086	0.1789252004565385	0.00023016005	0.0158730158730158	RN7SL752P
ENSG00000239470	0.0071568939625494	0.2444983427895233	31.403464944507288	0.1893762004150106	0.013009688	0.1746031746031746	RPL21P97
ENSG00000239474	0.5605020381049203	7.061934909188774	5.584181567120733	0.2182463845122452	27.988314	24.65079365079365	KLHL41
ENSG00000239510	0.0053374319495924	0.1480436583955711	29.19097013107001	0.1810492720344024	0.00060716225	0.1111111111111111	RPL9P5
ENSG00000239511	0.0159418626073272	0.494362704552727	30.86759841397296	0.1870401606354512	0.039966863	0.6666666666666666	POM121L7P
ENSG00000239521	0.7645387499873217	7.744536689970961	2.444469408581165	0.2705951697859388	14.827513	24.984126984126984	CASTOR3P
ENSG00000239524	0.0043596612635464	0.1440791192104355	28.647036313352128	0.1836598775255963	0.00010099213	0.0	RPL32P34
ENSG00000239528	0.0051088308288705	0.152607221695381	29.96899894677305	0.1770034594285884	7.06813e-05	0.0	RPS14P8
ENSG00000239532	0.0054798188421309	0.1403713050439437	28.56220365030219	0.1910671692446792	7.3976684e-05	0.0317460317460317	RPL21P45
ENSG00000239533	0.0195260720225701	0.5982017981366917	31.70325778344641	0.1911910152185739	0.13384332	17.07936507936508	GOLGA2P2Y
ENSG00000239559	0.0062122921027686	0.1665048721599517	28.90579839544178	0.1831978921065636	0.0010248871	0.0158730158730158	RPL37P2
ENSG00000239571	0.2265588680123115	4.131222441636714	13.876447777098342	0.2041043613857247	15.151644	16.825396825396826	IGKV2D-30
ENSG00000239602	0.0052090013483653	0.1522992525235748	29.003319158916582	0.176609625916721	0.00014699165	0.0317460317460317	RPL35AP16
ENSG00000239605	0.0144454374760338	0.4670129731772967	34.08954783984296	0.1844410762676127	0.030714544	5.0	STPG4
ENSG00000239620	0.0124956436739406	0.4207711488612453	31.57671868789638	0.1905228935287237	0.012685857	0.6825396825396826	PRR20G
ENSG00000239642	0.1263556036672123	2.6946834760879392	18.998915615385005	0.1847778069140896	0.35270602	16.0	MEIKIN
ENSG00000239648	0.0047572019294698	0.1446314196686633	29.716281623071037	0.1915361987665162	1.00000025e-05	0.0	MTND1P3
ENSG00000239649	0.0136297372773782	0.449341543207267	31.91581984405036	0.1826636506892025	0.008308536	0.4444444444444444	MYADML
ENSG00000239650	0.6239878535877295	7.439768158112479	4.318130942308343	0.2283053326763791	2.2442207	24.984126984126984	GUSBP4
ENSG00000239672	0.822780566547054	7.827447972410445	1.6936187943910792	0.3722465461240196	58.792946	24.984126984126984	NME1
ENSG00000239683	0.004448242939126	0.1483559936088511	29.19161200138484	0.1823663446398315	1.00000025e-05	0.0	RPL7AP67
ENSG00000239697	0.8188156388047827	7.910395571147833	1.7525357984662315	0.3458255233311281	55.41424	24.984126984126984	TNFSF12
ENSG00000239699	0.0048074504898044	0.1447917971637109	29.130223198451965	0.1639174480613424	1.00000025e-05	0.0	HNRNPA3P8
ENSG00000239702	0.0046563507603537	0.1465609670482734	27.881556347871022	0.1810730775648805	1.00000025e-05	0.0	RN7SL507P
ENSG00000239704	0.5479086054842823	7.077830873415275	5.81682509541924	0.2181908265817747	2.149237	24.84126984126984	CDRT4
ENSG00000239705	0.0140813928429676	0.4472755931177881	32.44696087021643	0.1820469393735777	0.012548418	1.0793650793650793	HSPA5-DT
ENSG00000239713	0.7338070501659464	7.558060199117402	2.7404527451760465	0.2545933662960892	9.985608	24.984126984126984	APOBEC3G
ENSG00000239732	0.0107883989052992	0.3223216541279362	32.0026412445863	0.1824928111615263	0.06557834	13.365079365079366	TLR9
ENSG00000239736	0.0067360278234119	0.1961308999513668	30.562922778590284	0.1843171495751365	0.016560135	2.7777777777777777	CEACAMP3
ENSG00000239742	0.0053058723894764	0.1533627779566577	28.865835813786845	0.1727449503077374	0.0034770241	0.0158730158730158	RN7SL672P
ENSG00000239774	0.0158794998426284	0.5315835934858854	33.04332893411619	0.1895362093281695	0.03957167	6.746031746031746	TTC14-DT
ENSG00000239779	0.8064629243883407	8.098134979240125	2.0076912189687386	0.2838300858196335	22.358774	25.0	WBP1
ENSG00000239789	0.7598532692029516	7.819085349960773	2.5014491461039143	0.2539732012792395	5.3057723	25.0	MRPS17
ENSG00000239792	0.0051411055168733	0.1439544019203713	30.189093216759044	0.1793726739351565	1.00000025e-05	0.0	CDRT15P5
ENSG00000239797	0.0120990517553995	0.3826752645562576	33.022766324782374	0.1800390087832432	0.023828743	0.2222222222222222	RPL21P39
ENSG00000239810	0.0055393086882145	0.1497646509732354	28.29073392753703	0.1778643216838056	0.00193518	0.3492063492063492	PRAMEF11
ENSG00000239819	0.1532771005404591	3.0629202560208317	16.896115654735233	0.1869688792725161	3.2363958	11.587301587301589	IGKV1D-8
ENSG00000239821	0.0050613571596906	0.1465430004511749	27.930900921417216	0.185406770693554	1.8955005e-05	0.0	RN7SL513P
ENSG00000239827	0.2825576564245556	4.614440010899546	11.717437672244388	0.2101983541786435	0.6835044	24.603174603174605	SUGT1P3
ENSG00000239830	0.0048058022420963	0.1450391555976612	30.54405494660021	0.1699400197388546	0.001058325	0.0158730158730158	RPS4XP22
ENSG00000239839	0.3879673854295297	5.957214576125175	9.37109368839181	0.2194604774834914	88.64857	21.015873015873016	DEFA3
ENSG00000239855	0.2361406780391549	4.200833865977775	13.343365564921031	0.2012314939227868	12.358339	16.07936507936508	IGKV1-6
ENSG00000239857	0.7379005677665215	7.797715159257255	2.711082874430668	0.2582783222901373	4.2127066	24.984126984126984	GET4
ENSG00000239862	0.1636494620697447	3.208630511167415	16.853194017665636	0.1869191448314324	7.9411583	9.80952380952381	IGKV1-37
ENSG00000239873	0.0047715014099657	0.1478478294658732	28.785688610001557	0.1746181172759142	0.001170686	0.3809523809523809	GAPDHP27
ENSG00000239881	0.0174632009072666	0.5827580486533919	33.44910596695559	0.1881635132239954	0.025059609	4.555555555555555	RPS27P25
ENSG00000239883	0.7736024876925922	7.65795582957309	2.290421880985828	0.2763959085503423	9.094936	25.0	PARGP1
ENSG00000239886	0.0065367895578689	0.2102947527013627	30.29703477101009	0.192927659766551	0.07093973	0.1428571428571428	KRTAP9-2
ENSG00000239887	0.0137867529584218	0.4826491264326859	34.09784219350863	0.1903773852463326	0.05129776	8.571428571428571	C1orf226
ENSG00000239893	0.0042917887006369	0.1481094655388342	30.199481091152773	0.1780252519917438	0.012452297	1.5396825396825398	ZNF736P9Y
ENSG00000239900	0.8172870204579699	7.868024223989149	1.7058740362328302	0.3682701539256681	72.319534	24.984126984126984	ADSL
ENSG00000239917	0.0051662291338861	0.1492032459610213	27.986247492304265	0.1848350154433234	1.00000025e-05	0.0	RPS10P16
ENSG00000239930	0.0165584285082761	0.5516784307659065	31.98473787492388	0.1785211549397057	0.047139417	7.111111111111111	RSPH1-DT
ENSG00000239944	0.0056112089420477	0.1542796941542924	28.242573520891572	0.1821252133851242	0.0016687732	0.5396825396825397	TRBV8-2
ENSG00000239951	0.4606267607391472	6.198158982469013	7.233273147567996	0.2600369844165811	185.60683	23.65079365079365	IGKV3-20
ENSG00000239959	0.0055243457508819	0.1434437481280868	28.265718889039757	0.178058258655484	0.00029304996	0.0793650793650793	ENPP7P2
ENSG00000239961	0.1944110376034687	3.608026313134901	15.17562791214224	0.1997094743760073	1.2110996	17.41269841269841	LILRA4
ENSG00000239975	0.3013194200063409	4.893229031268914	11.226347694269416	0.2175786057902754	24.251303	18.984126984126984	IGKV1D-33
ENSG00000239992	0.0048613834801721	0.1478635941883436	29.826538493663183	0.178433437494689	1.00000025e-05	0.0	TRBVA
ENSG00000239998	0.4747359446652414	6.573022729910307	7.559493771729461	0.2447644118285093	4.539686	24.49206349206349	LILRA2
ENSG00000240003	0.0054402328121176	0.1495889025436372	29.212896263261158	0.1809379757782447	0.0013958288	0.7142857142857143	RPL7P24
ENSG00000240021	0.0396747460589625	1.1276718775339456	27.04436861005729	0.1919945653763831	1.9363259	18.0	TEX35
ENSG00000240032	0.0061177931380741	0.2174699714159211	30.898761900319627	0.1883715523059597	0.016380869	3.3968253968253967	LNCSRLR
ENSG00000240038	0.8324244022217897	7.973248343381604	1.5753996078345187	0.3931911336597611	251.55148	25.0	AMY2B
ENSG00000240041	0.675232089593825	7.570698987793493	3.642279965507864	0.3371839976019151	452.97076	24.41269841269841	IGHJ4
ENSG00000240045	0.1097943336352775	2.42055460201719	20.730587023205185	0.1913901433616162	5.3773456	17.19047619047619	STRIT1
ENSG00000240053	0.1830563019625476	3.5732483760781784	15.629858588245822	0.2237920998487735	0.62276775	22.6984126984127	LY6G5B
ENSG00000240063	0.0053779779554377	0.1430634184439657	29.21706005449148	0.1809237302692635	0.0006143921	0.3015873015873015	ATP11B-DT
ENSG00000240065	0.807219555500613	8.183019343716266	1.954454990290476	0.3056083681210838	35.192585	25.0	PSMB9
ENSG00000240087	0.0163547517603428	0.5550132157678498	33.493631128691206	0.1785470093502215	0.03993526	0.8253968253968254	RPSAP12
ENSG00000240089	0.0092195713053593	0.2931877594132459	33.02799275308094	0.1793390404412677	0.07021986	10.53968253968254	BMS1P3
ENSG00000240096	0.0052038260405251	0.1420510617455301	28.80355762502029	0.1795429767791513	1.00000025e-05	0.0	RPL18AP1
ENSG00000240108	0.005198175979485	0.1521828248444101	29.398913760184545	0.1750073610337814	0.0019207546	0.5238095238095238	NCOR1P1
ENSG00000240122	0.0049873356505248	0.1470452734430462	29.988655304970564	0.1885599884387237	1.00000025e-05	0.0	FABP5P11
ENSG00000240125	0.0053734751337575	0.1466787053372401	28.482109113442352	0.1772879571896323	0.00025954447	0.0	RPL23AP75
ENSG00000240160	0.0042333387293101	0.1523784446982103	29.754972647659407	0.1718305257397995	2.8560346e-05	0.0317460317460317	RN7SL263P
ENSG00000240180	0.0050385052088465	0.1487958193263948	29.36809272582468	0.1803019559354446	0.0049246196	2.2222222222222223	RPL12P28
ENSG00000240184	0.7145252043266391	7.938339386957564	3.0971676849231686	0.2652198622053137	12.563432	24.6984126984127	PCDHGC3
ENSG00000240194	0.0252171354003575	0.8357612743262951	31.913362561205105	0.1807121672937151	0.08103457	7.476190476190476	CYMP
ENSG00000240204	0.134822424019534	2.7455105388971064	17.962118971739812	0.1874195058580593	0.70322675	17.984126984126984	SMKR1
ENSG00000240205	0.0050465394687065	0.1490193192697924	29.842238984328432	0.1848280596432771	2.0512432e-05	0.0	RN7SL865P
ENSG00000240216	0.0516763114431917	1.3819603533750504	25.660423125658752	0.1861458510787765	1.5788336	10.476190476190476	CPHL1P
ENSG00000240225	0.6779802666179883	7.282621643943833	3.493969004194786	0.2410223341589335	3.355531	24.88888888888889	ZNF542P
ENSG00000240230	0.8020709731878641	8.123969137074507	2.010365974165072	0.3063528831984655	41.0755	25.0	COX19
ENSG00000240237	0.0064981780627403	0.1754970660680981	29.510640991145763	0.1663495128034738	0.040087663	0.0158730158730158	RPL21P78
ENSG00000240247	0.4001522883176105	5.986544591562793	9.029681980279618	0.2274556143164084	83.72163	21.873015873015877	DEFA1B
ENSG00000240253	0.2487714416784079	4.173098916077227	12.312703442846058	0.201694411238005	1.2190361	20.22222222222222	FAR2P3
ENSG00000240268	0.0125046936487989	0.4371194033747488	31.63292902324803	0.1797531645063691	0.009832432	0.6190476190476191	MOXD2P
ENSG00000240280	0.0245129884300868	0.7265618385158734	29.388114494586453	0.1871336890562629	0.22964811	8.968253968253968	TCAM1P
ENSG00000240288	0.0671827761213781	1.7908078786343644	24.45781031546372	0.2001528706955476	0.3396883	21.31746031746032	GHRLOS
ENSG00000240303	0.8313221345885295	8.259546496069603	1.681841923936352	0.3670032796533149	71.287254	25.0	ACAD11
ENSG00000240342	0.3347779245945221	5.445485864817704	11.049883301707007	0.1967409548424328	3.4176083	16.523809523809526	RPS2P5
ENSG00000240344	0.7994938263274947	8.17067033209152	2.12501549547355	0.2879455509560041	19.754044	25.0	PPIL3
ENSG00000240350	0.0140735196387637	0.4578829824695898	32.3031452255922	0.186114026955383	0.112862974	11.746031746031743	SOCAR
ENSG00000240356	0.7095420758525947	7.827676466336297	3.214067152342331	0.2454512557928071	4.2967143	24.96825396825397	RPL23AP7
ENSG00000240361	0.0049096568546787	0.1479083928568482	28.86188470836426	0.1820312204752833	1.00000025e-05	0.0	OR4G11P
ENSG00000240370	0.6091062885220294	7.344719565801813	4.709025502353025	0.2196563118946545	2.228104	24.96825396825397	RPL13P5
ENSG00000240371	0.0044103951403062	0.140212816834361	28.529636366525324	0.1835194011752149	1.00000025e-05	0.0	RPS4XP13
ENSG00000240376	0.0068921659719146	0.1939032800923381	29.770048743386287	0.1738455273649549	0.0040445505	0.1111111111111111	RPS8P8
ENSG00000240382	0.2808832356919916	4.780125017510087	12.344222741702657	0.1967342762908474	38.72127	16.984126984126984	IGKV1-17
ENSG00000240386	0.0260494081046791	0.7893773044445314	29.610394016548916	0.1832630030915785	0.34744468	1.031746031746032	LCE1F
ENSG00000240395	0.005705623502379	0.1445889609993072	28.7949263197902	0.1781550672406081	4.742211e-05	0.0158730158730158	RPL5P23
ENSG00000240403	0.0348135734298568	1.0967625121352227	28.39038741552912	0.19687389194461	0.2415161	10.88888888888889	KIR3DL2
ENSG00000240405	0.0283577478315654	0.8953469297625511	30.28158616092797	0.1918198402316399	0.047163755	8.174603174603174	SAMMSON
ENSG00000240409	0.0259252712859318	0.8676010410100304	32.49851907742547	0.1855685158695058	2.5907295	1.984126984126984	MTATP8P1
ENSG00000240418	0.0046898819144241	0.1497657788022095	28.4692439678656	0.1820130440176495	0.0074985884	0.0793650793650793	RPS2P51
ENSG00000240438	0.0045741185653432	0.1493552484058364	30.137880027793223	0.1819805584938451	0.0049866405	1.0793650793650793	OFD1P5Y
ENSG00000240450	0.0045598772808323	0.1472677308312226	29.753289911241364	0.1863794860454261	0.00092162413	0.5238095238095238	CSPG4P1Y
ENSG00000240486	0.0046936018358583	0.1496097748300235	28.690328242857376	0.1706554057550308	1.00000025e-05	0.0	RPL23AP54
ENSG00000240489	0.0101281100487814	0.3328014167851237	32.45032574519457	0.189867751708259	0.012845692	0.365079365079365	SETP14
ENSG00000240505	0.1001674150308415	2.268223516713756	20.76107466067211	0.1839922827815424	0.7999514	13.285714285714286	TNFRSF13B
ENSG00000240509	0.0051190557195473	0.145462338560776	28.82395421571127	0.1756959086556681	1.00000025e-05	0.0	RPL34P18
ENSG00000240520	0.0909267046250165	2.22578384974569	21.542438661457687	0.2005202991850564	0.2928588	15.53968253968254	UOX
ENSG00000240522	0.005175366717111	0.1467274808325713	29.653669417138843	0.1809829644979926	9.834561e-05	0.0158730158730158	RPL7AP10
ENSG00000240540	0.005878010146486	0.150458476676319	28.59638981575441	0.1846246985472914	8.0990845e-05	0.0	RPL3P9
ENSG00000240542	0.0064324914671772	0.1752847674857577	30.146827469611868	0.1669212689382158	0.0006435503	0.0158730158730158	KRTAP9-1
ENSG00000240545	0.005275168764536	0.1465320945274933	28.627172451980787	0.1812954924664789	1.00000025e-05	0.0	RN7SL492P
ENSG00000240563	0.0466963340842397	1.349946693704304	27.39008543739104	0.1945918928032777	0.24513806	10.92063492063492	L1TD1
ENSG00000240578	0.0052751988110078	0.1489270521234823	28.27795538758702	0.1851033044089878	1.00000025e-05	0.0	TRBV22-1
ENSG00000240583	0.4300148272661747	6.145257137452486	8.142807200506946	0.2308313731889687	5.0038548	23.31746031746032	AQP1
ENSG00000240602	0.0426127588027615	1.2123596422369265	28.75313104298938	0.1944376813632235	0.17529622	9.031746031746032	AADACP1
ENSG00000240606	0.0048570143329672	0.1464285834524962	28.79774327250488	0.1655197930995014	1.00000025e-05	0.0	RN7SL564P
ENSG00000240622	0.0114647469823637	0.3957548631016482	31.985441900629887	0.1897289229531618	0.21050982	19.365079365079364	RPL7P15
ENSG00000240625	0.0051519407015564	0.1543779996584969	28.732861212030205	0.179057259904354	0.00044246248	0.1428571428571428	RN7SL403P
ENSG00000240627	0.0048588875504949	0.1466694786538675	29.543130088059577	0.1799824407058621	1.00000025e-05	0.0	RPS10P12
ENSG00000240632	0.0151948964466709	0.4992430580742908	31.605841953183468	0.1852563539394216	0.0465487	0.8412698412698413	SPATA31D5P
ENSG00000240651	0.0050003429156142	0.146929539240529	29.361487163733614	0.1790497576383504	0.00024816603	0.1111111111111111	SEPTIN7P4
ENSG00000240654	0.0186002587419111	0.6475469797078427	33.67209765147444	0.1814946771110566	0.07073192	9.142857142857142	C1QTNF9
ENSG00000240661	0.0138459407262746	0.4732434950163711	33.218234563014974	0.1816983461833105	0.01931351	2.063492063492064	BTNL12P
ENSG00000240663	0.0054995671985203	0.1511059713033384	28.51719325520503	0.1773318967990684	1.00000025e-05	0.0	RN7SL310P
ENSG00000240667	0.0056884016448304	0.1476564015910684	27.491328854876297	0.1733479563868673	0.00049375545	0.1904761904761904	NBPF18P
ENSG00000240671	0.2055245864912833	3.8647555540374414	14.773725314163778	0.2068115422287285	13.834081	12.34920634920635	IGKV1-8
ENSG00000240674	0.0070160726479687	0.1721509272586703	28.18969322854127	0.1764257389851222	0.0014920614	0.0317460317460317	RPL21P51
ENSG00000240682	0.8219310228561773	8.329403702920066	1.7220291839589732	0.3442727715592262	41.4517	25.0	ISY1
ENSG00000240694	0.2193226372988712	3.722468603044455	13.035173438630544	0.1993036089930906	0.9846001	20.22222222222222	PNMA2
ENSG00000240720	0.7967582862103864	7.793625049656228	1.9107597066047888	0.3079740018450116	32.61493	25.0	LRRD1
ENSG00000240738	0.0048136860548767	0.1527035628393537	28.90765596083208	0.1750573333652066	1.00000025e-05	0.0	RPL6P22
ENSG00000240747	0.4126367904879455	6.1517096922480485	8.692754142898547	0.2017221231378368	1.2538127	24.17460317460317	KRBOX1
ENSG00000240759	0.0043526793867575	0.1443675308396343	30.140178453634363	0.1870615495249571	1.00000025e-05	0.0	RPS27P21
ENSG00000240764	0.1842499201470337	3.4724765543093987	15.013732047212022	0.1977856603332783	0.61769944	23.015873015873016	PCDHGC5
ENSG00000240770	0.0094682721508712	0.2659776206624836	30.178798999760225	0.1695131023210536	0.0052654976	1.0476190476190477	C21orf91-OT1
ENSG00000240771	0.8139348944134233	7.604458378509888	1.7416825296683325	0.3585188465694915	128.44872	25.0	ARHGEF25
ENSG00000240776	0.004752254594639	0.152701702245273	28.55557573488676	0.1758735249101523	0.00032849447	0.0	RPS10P4
