	BayesTS	alpha	beta	prior_sigma	Y_mean	X_mean	Z_mean	gene_symbol
ENSG00000163950	0.7165668025475325	9.459447252573076	3.7397674271776182	0.4949126173169238	38.088993	24.959183673469383	1.6629213483146068	SLBP
ENSG00000111596	0.6859237537795224	9.104888823616132	4.25968240350986	0.50846341967333	10.696796	23.18367346938776	1.4831460674157304	CNOT2
ENSG00000131015	0.1026668558790582	2.228990475657904	19.3305487312823	0.4986285552055323	1.4605339	3.36734693877551	3.0	ULBP2
ENSG00000068366	0.613671411405585	8.932883636151473	5.632594436063576	0.5169405845776324	20.775434	24.06122448979592	2.269662921348315	ACSL4
ENSG00000151117	0.3422522088314367	5.313961400850549	10.172942525198534	0.5095177001498008	4.2557797	10.877551020408164	2.426966292134832	TMEM86A
ENSG00000171855	0.0085495132111679	0.2515744308827446	28.873836418438536	0.4933608731943086	0.018361785	0.0	3.0	IFNB1
ENSG00000130177	0.815815988023967	11.057017084218174	2.48908725966303	0.4961200884393206	46.706154	25.0	0.8539325842696629	CDC16
ENSG00000180884	0.4459742769571252	6.084133081365763	7.6013692754644415	0.5123914186512883	2.4133563	7.346938775510204	0.7640449438202247	ZNF792
ENSG00000114023	0.6363611173798683	9.087406575108474	5.27654786320579	0.4992022271221139	31.779058	24.73469387755102	2.3258426966292136	FAM162A
ENSG00000178028	0.7634220069783346	9.969352089982396	3.0587870789738094	0.508235403988889	25.84815	24.877551020408163	1.2359550561797752	DMAP1
ENSG00000041988	0.895215681040084	10.297073815499852	1.196097784300516	0.4950766574476611	13.358134	24.53061224489796	0.1797752808988764	THAP3
ENSG00000147123	0.8610574381827587	12.723720831438689	2.131650158944176	0.5087116651144836	162.20796	25.0	1.146067415730337	NDUFB11
ENSG00000008394	0.6054121254056376	8.408372778186338	5.711443441944536	0.4959317205536095	33.63089	21.857142857142858	2.157303370786517	MGST1
ENSG00000153976	0.3133564013856306	4.826510800553844	10.694249784844992	0.4969148511941415	1.4642004	3.36734693877551	1.1235955056179776	HS3ST3A1
ENSG00000157349	0.8306502373345708	9.79918077253599	2.0778914655497625	0.4982334146632405	10.458288	23.0	0.7415730337078652	DDX19B
ENSG00000188566	0.6878132036610893	9.014332399617578	4.232162801737742	0.4932897236254659	16.659885	24.3265306122449	1.8651685393258424	NDOR1
ENSG00000105137	0.6696274445625391	8.800934516003444	4.22050668522392	0.5139088084524988	21.189726	21.46938775510204	1.5393258426966292	SYDE1
ENSG00000213809	0.32644784618784	5.264418742982919	10.799793054759505	0.501445046825155	8.657648	11.489795918367347	2.9101123595505616	KLRK1
ENSG00000175711	0.3317978089885704	5.184811712710179	10.070638471275574	0.5126185545927356	2.7811697	9.122448979591836	1.8314606741573036	B3GNTL1
ENSG00000103671	0.7675949896541114	9.687650296598388	2.899472638888498	0.5086791900045742	16.251925	24.612244897959183	1.1685393258426966	TRIP4
ENSG00000154723	0.9002437399880906	11.99964580524991	1.306636208458528	0.4930173971802035	122.45341	25.0	0.4719101123595505	ATP5PF
ENSG00000156675	0.4975421822233054	6.951369305557742	7.007064067752195	0.491307206136279	8.274034	14.489795918367347	1.820224719101124	RAB11FIP1
ENSG00000167766	0.8085706837516291	10.527231075540428	2.459843562879932	0.4917445958171812	43.09347	24.20408163265306	1.146067415730337	ZNF83
ENSG00000151304	0.5508933179655459	7.470237504438598	6.166897690379689	0.5062180331230427	5.0588555	16.653061224489797	1.6629213483146068	SRFBP1
ENSG00000268104	0.1021691317166483	2.280870598061524	20.426362328943203	0.5019166591236166	2.2426183	2.63265306122449	2.247191011235955	SLC6A14
ENSG00000183801	0.5625518302501398	7.536637291068762	5.881183123308362	0.5118464320872071	12.998672	15.26530612244898	1.3820224719101124	OLFML1
ENSG00000148386	0.0107303641647643	0.3200172412934872	30.865975983061524	0.4967914626775415	0.091292605	0.0	2.966292134831461	LCN9
ENSG00000169258	0.2140232403281955	3.627530758136155	13.260069888065342	0.5049970561563643	5.644396	6.755102040816326	2.730337078651685	GPRIN1
ENSG00000196361	0.2010782961690387	3.497967354827396	13.723074525345991	0.49161698624286	25.447987	7.244897959183674	2.7752808988764044	ELAVL3
ENSG00000167118	0.8190813866347846	10.918992259849135	2.4356757357040792	0.5159320833925838	28.718487	25.0	0.898876404494382	URM1
ENSG00000152049	0.5112633228098101	7.196157846142568	6.846566670251704	0.4907315671586646	10.57963	15.551020408163266	1.8876404494382024	KCNE4
ENSG00000174233	0.6524163817636749	8.896328986543182	4.699908354951007	0.5027490170058383	30.920965	24.0	1.8876404494382024	ADCY6
ENSG00000178685	0.5893373877510454	8.728975672014851	5.844672232635326	0.4927201513690512	31.773909	24.79591836734694	2.426966292134832	PARP10
ENSG00000108771	0.6361431127519749	8.842823436308294	4.920696123254842	0.4894871170338788	13.658217	23.571428571428573	1.898876404494382	DHX58
ENSG00000102081	0.7780125478582591	10.06278247025576	3.0016358078012413	0.499764701327984	18.041378	24.612244897959183	1.202247191011236	FMR1
ENSG00000163071	0.3280861794145183	5.155231488567101	10.658777488891015	0.5116352145871703	6.530756	11.285714285714286	2.606741573033708	SPATA18
ENSG00000179142	0.0299657427767217	0.8121268073137188	27.27477344854599	0.5023484555160918	5.6643414	0.5306122448979592	2.865168539325843	CYP11B2
ENSG00000135241	0.8147771363910514	10.36201156981478	2.4387912940433023	0.4984505371414338	17.688023	24.755102040816325	0.9213483146067416	PNPLA8
ENSG00000111816	0.1614293529089709	2.9894955765697397	15.630953841911223	0.498141872062566	1.818456	4.36734693877551	2.640449438202247	FRK
ENSG00000153446	0.4188992857315651	6.261433462216196	8.513206387075991	0.5072291074530363	16.378744	16.79591836734694	2.820224719101124	C16orf89
ENSG00000163219	0.3519086605120604	5.448745052313507	10.296801627990709	0.495969601773452	6.9527216	11.53061224489796	2.6853932584269664	ARHGAP25
ENSG00000100629	0.1968226976217671	3.6107939326730905	14.441088575185193	0.4981897068026196	1.1593164	1.2040816326530612	1.595505617977528	CEP128
ENSG00000162650	0.7623832783804001	9.124877093142482	2.908434081823812	0.4980240652641706	9.35333	21.571428571428573	0.9550561797752808	ATXN7L2
ENSG00000119321	0.8996100904068006	10.526480335442242	1.1733253257545897	0.5003577836522951	13.686245	24.20408163265306	0.3033707865168539	FKBP15
ENSG00000133561	0.6191390580710149	8.594230841276916	5.174348520292424	0.4904045643597027	13.799978	20.59183673469388	1.6629213483146068	GIMAP6
ENSG00000115211	0.7328139890797125	10.236481991648136	3.7442788009032535	0.5018918598846425	41.09352	25.0	1.5842696629213484	EIF2B4
ENSG00000118113	0.0401447048277711	1.145588975660506	26.452014106237847	0.508406847239969	3.3423107	1.326530612244898	2.932584269662921	MMP8
ENSG00000181449	0.3624445664848154	5.530793846147621	9.622096721668742	0.500674255444735	18.677073	12.673469387755102	2.561797752808989	SOX2
ENSG00000130254	0.8867824964330953	12.101941576347103	1.4488348322775495	0.500196249598841	47.807484	25.0	0.7303370786516854	SAFB2
ENSG00000136717	0.760406904382835	10.19476954809912	3.212523366917262	0.505145368429427	97.227646	24.959183673469383	1.4719101123595506	BIN1
ENSG00000138078	0.594298256641464	8.775754548384231	5.78130911933235	0.514900387621159	39.065342	24.367346938775512	2.460674157303371	PREPL
ENSG00000048342	0.4134163324790167	6.408146240277161	9.08496981807602	0.4972953204249497	6.022917	16.489795918367346	2.932584269662921	CC2D2A
ENSG00000071051	0.673419138964262	9.605974769264996	4.649062993416488	0.5025390571381921	42.912323	24.918367346938776	1.98876404494382	NCK2
ENSG00000128482	0.4670419710074994	7.058325689134136	7.999083804469076	0.4865375161374046	20.371798	18.244897959183675	2.629213483146068	RNF112
ENSG00000130377	0.0275509543184943	0.8175485470851299	27.591702929976808	0.4989961824663876	5.8741226	0.673469387755102	2.966292134831461	ACSBG2
ENSG00000013374	0.6593934702230224	9.323245572760404	4.838258592056022	0.5020765079138658	29.154688	24.959183673469383	2.0898876404494384	NUB1
ENSG00000088836	0.3914286926247125	5.678490050410351	8.956246289977395	0.4933403767005638	9.63523	9.16326530612245	1.595505617977528	SLC4A11
ENSG00000169550	0.1338125792281632	2.6123835494533347	17.3423690270191	0.5075709051378616	4.75648	4.183673469387755	2.4831460674157304	MUC15
ENSG00000131943	0.7230856241839456	9.604522525720087	3.727966724321714	0.4951961949492747	14.25096	24.346938775510203	1.550561797752809	C19orf12
ENSG00000089685	0.1328982580584903	2.7316911572505056	17.54221194762093	0.5018042818334981	2.6172593	3.8979591836734695	2.640449438202247	BIRC5
ENSG00000135587	0.6969997714795606	9.028489905087412	3.915729013370093	0.4948339700306571	17.618025	23.571428571428573	1.3707865168539326	SMPD2
ENSG00000178449	0.6202203149613641	9.158204992910717	5.674315733989893	0.4868135288120069	68.64842	25.0	2.5842696629213484	COX14
ENSG00000136689	0.2413734980721906	4.101347144517229	12.932958292781237	0.5019938039909319	66.81766	8.142857142857142	2.865168539325843	IL1RN
ENSG00000164434	0.213065718929982	3.828414363445075	13.72109198391544	0.5037548808972984	11.550117	8.387755102040817	2.7191011235955056	FABP7
ENSG00000118004	0.255294081225507	4.178506069537535	12.1974982606844	0.4981458851703086	6.223312	9.326530612244898	3.0	COLEC11
ENSG00000131844	0.6943547110532801	9.66316551886471	4.261838821647091	0.5127180737633966	19.61099	24.346938775510203	1.6629213483146068	MCCC2
ENSG00000178338	0.6940453363188458	9.14532970680596	4.095920297059142	0.4829447879237168	9.472623	21.081632653061224	1.348314606741573	ZNF354B
ENSG00000159674	0.5460501006542123	7.994020592069846	6.829080979819905	0.490556884574139	29.90392	20.40816326530612	2.595505617977528	SPON2
ENSG00000198492	0.774778930013271	10.489027137721616	3.0680627319637805	0.506734098856697	30.013083	24.836734693877556	1.2247191011235956	YTHDF2
ENSG00000128683	0.2412867500391035	3.978900411194271	12.603327243616633	0.5023524193335289	10.838598	8.46938775510204	2.9101123595505616	GAD1
ENSG00000081154	0.8655295528047725	11.458940011201944	1.7417954033032153	0.5012209258390344	99.100624	25.0	0.8764044943820225	PCNP
ENSG00000110497	0.5783687543509043	8.279282725311884	6.026647852913736	0.4973659127870589	10.3869505	23.306122448979597	2.303370786516854	AMBRA1
ENSG00000205476	0.4944342318591006	7.269589668318114	7.58288615428547	0.4993653599444205	6.29879	19.346938775510203	2.426966292134832	CCDC85C
ENSG00000162444	0.6711439305435171	8.918223288912714	4.380753997616621	0.50197456153338	42.079197	21.93877551020408	1.752808988764045	RBP7
ENSG00000108187	0.5023838283670268	7.333330335844016	7.26274991495281	0.4922426741157905	9.456533	18.367346938775512	2.539325842696629	PBLD
ENSG00000115221	0.1935918859061172	3.3935224380246667	14.23012264931736	0.5073581893301181	3.7419624	6.020408163265306	2.5280898876404496	ITGB6
ENSG00000145247	0.6175336945233119	8.970114576416373	5.544820957662613	0.5028163641058226	23.750433	24.26530612244898	2.359550561797753	OCIAD2
ENSG00000105675	0.0770585557725262	1.7109714912245	21.067288163784543	0.5042642739394769	27.621141	2.4285714285714284	2.8876404494382024	ATP4A
ENSG00000077943	0.3597066102858705	5.650672098436149	10.280135943016234	0.4967262503158266	38.02583	13.448979591836734	2.955056179775281	ITGA8
ENSG00000171357	0.6370009656348715	7.871968326766925	4.476541431072473	0.5035360390872052	5.4979844	15.93877551020408	1.146067415730337	LURAP1
ENSG00000111729	0.3575635129550579	5.523164921208955	10.033445437521053	0.4852796913210198	5.484477	13.06122448979592	2.932584269662921	CLEC4A
ENSG00000116830	0.4980896182886692	6.785842177530151	6.940042983404632	0.4917905227669238	3.3067153	13.16326530612245	1.595505617977528	TTF2
ENSG00000179598	0.6160880715327057	8.246087187699892	5.00852095039406	0.5046563729994317	9.864444	20.346938775510203	1.6067415730337078	PLD6
ENSG00000106483	0.3519463554165839	5.542751568338493	10.038090011071176	0.5063636407879778	47.705715	12.979591836734691	2.898876404494382	SFRP4
ENSG00000141524	0.8570396038282829	10.03644346519288	1.753328931558042	0.4962555358440557	19.281845	23.040816326530614	1.0224719101123596	TMC6
ENSG00000117122	0.3614290936240657	5.563496980625826	9.940393142741524	0.5045172362765584	9.954903	13.673469387755102	2.943820224719101	MFAP2
ENSG00000017260	0.7451018271232444	10.061316770035871	3.465237813474469	0.498381068868035	26.446741	24.79591836734694	1.303370786516854	ATP2C1
ENSG00000088833	0.7584851217624882	10.10389114592804	3.187958535764428	0.505152336665265	32.939404	24.959183673469383	1.4831460674157304	NSFL1C
ENSG00000143622	0.6586603712998874	9.21421706875278	4.992360919462562	0.4896253108690421	15.8818	24.489795918367346	1.9550561797752808	RIT1
ENSG00000168306	0.5526911505473856	8.03761180745231	6.557159977374035	0.4999917168284809	15.426287	20.20408163265306	2.235955056179775	ACOX2
ENSG00000101161	0.8163606112923613	11.5631232472524	2.6065577797123125	0.4974524314552225	69.53317	25.0	1.2696629213483146	PRPF6
ENSG00000126705	0.8031333124336533	10.107434842338284	2.539063236640572	0.4997833914530483	26.790367	24.12244897959184	1.2584269662921348	AHDC1
ENSG00000154429	0.4677949736854132	7.079490270536999	7.839193522585143	0.5031123665587922	9.143231	18.3265306122449	2.6741573033707864	CCSAP
ENSG00000182263	0.512405023442407	6.811708587030637	6.539112156777827	0.4941436641166795	3.891152	10.53061224489796	0.9775280898876404	FIGN
ENSG00000143614	0.7972669857770512	10.324746607627915	2.644321761986319	0.4997371264417279	14.277148	24.46938775510204	1.0224719101123596	GATAD2B
ENSG00000132359	0.7262230944997432	9.197577338296975	3.501974966790136	0.5134467972456305	17.597143	21.816326530612244	1.3595505617977528	RAP1GAP2
ENSG00000134698	0.6023688559399656	8.82688322729199	5.79568495497091	0.5057250276302674	14.902932	24.448979591836736	2.415730337078652	AGO4
ENSG00000146090	0.3211400422330483	4.904467644511013	10.51038668071555	0.5107712719758921	4.7580914	6.73469387755102	1.5730337078651686	RASGEF1C
ENSG00000161640	0.0911309592642115	1.931890393493664	19.568622239177525	0.4953081046019458	4.1406097	2.857142857142857	3.0	SIGLEC11
ENSG00000179776	0.6070895126030222	8.651536914938022	5.431199838223781	0.4971217670471042	25.424044	23.06122448979592	2.168539325842697	CDH5
ENSG00000183655	0.5639323522975006	7.598447590714169	5.887499670124548	0.4949747497068872	4.7790976	16.244897959183675	1.449438202247191	KLHL25
ENSG00000111229	0.727258495575494	10.282205188046555	3.770562524478294	0.4968803880001645	155.34692	25.0	1.6292134831460674	ARPC3
ENSG00000178222	0.3906281536486017	5.655724081443235	8.983104523352809	0.4984859963340857	3.0429027	7.918367346938775	1.4157303370786516	RNF212
ENSG00000197345	0.7130787099468834	10.336730202362398	4.199653904407818	0.5123416347054736	22.477276	24.857142857142858	1.853932584269663	MRPL21
ENSG00000131023	0.7488305047796954	9.608602967885	3.289616122047608	0.4913958257076346	9.692469	22.428571428571427	1.247191011235955	LATS1
ENSG00000162692	0.4483545001423439	6.877302868572514	8.360698334504617	0.49209224320875	21.3238	16.93877551020408	2.831460674157303	VCAM1
ENSG00000188542	0.5388352518178597	7.770607897351304	6.633691003617853	0.5039738026770321	4.835186	19.816326530612244	2.1797752808988764	DUSP28
ENSG00000250506	0.6026745994995493	8.71899948409212	5.63580495886746	0.5020807050421393	19.901274	24.10204081632653	2.224719101123596	CDK3
ENSG00000163577	0.564249476188579	7.021014875045705	5.4030702996542574	0.4932328280413665	3.560655	12.26530612244898	1.146067415730337	EIF5A2
ENSG00000092978	0.6153083160576825	7.166546724334203	4.507318135587812	0.5037666701368679	3.4061983	13.142857142857142	0.6404494382022472	GPATCH2
ENSG00000101049	0.3186196103549377	4.984883138626921	10.56630309431534	0.500158119758726	5.2364426	9.142857142857142	2.3258426966292136	SGK2
ENSG00000113282	0.8197786285577588	10.829953019247045	2.4599440859559776	0.5080200023639202	37.409	24.775510204081638	1.0674157303370786	CLINT1
ENSG00000126698	0.8352255899585589	10.751236534363024	2.104128814582573	0.4949180161471389	58.688683	25.0	1.247191011235955	DNAJC8
ENSG00000131126	0.0381044403533444	1.007548146071212	26.03024828079517	0.4982800041298598	4.841015	1.0	2.898876404494382	TEX101
ENSG00000188613	0.438989760318303	6.138639659984227	7.736211117585212	0.496865371343288	2.8604662	6.73469387755102	0.9101123595505618	NANOS1
ENSG00000196372	0.6662930162810463	9.033606175267842	4.599292878371951	0.5009854283877354	21.542517	24.53061224489796	1.9213483146067416	ASB13
ENSG00000151490	0.1657549173364361	3.138654695836963	15.942090984348994	0.5072106363912408	2.6163335	5.775510204081633	2.966292134831461	PTPRO
ENSG00000213145	0.6032330752044818	8.766404833673088	5.834081129429313	0.5001389175172695	60.241528	22.0	2.269662921348315	CRIP1
ENSG00000083807	0.4039934478644753	6.176554780515686	8.958486794933766	0.5032503806679082	10.057001	17.0	3.0	SLC27A5
ENSG00000135338	0.387400923680487	5.973816742494562	9.446705100139187	0.4954724403624432	3.8053608	13.551020408163266	2.3707865168539324	LCA5
ENSG00000139971	0.1589604739888499	3.075146057185977	16.138176727838907	0.4859822876538913	1.7843622	3.816326530612245	2.460674157303371	ARMH4
ENSG00000148175	0.7902382919958674	11.12355742651111	3.0045092440473917	0.5036518174696628	192.09843	25.0	1.247191011235955	STOM
ENSG00000197140	0.0490745236388438	1.225726539011877	23.59454747145784	0.4990829528150179	2.0760026	1.020408163265306	2.943820224719101	ADAM32
ENSG00000113396	0.2078177906726857	3.7471680019077858	14.213915448380224	0.4914352588248806	3.9989145	6.428571428571429	2.426966292134832	SLC27A6
ENSG00000121775	0.6393972433990296	8.714604325778	5.108106293965101	0.5117364270058851	10.966618	23.79591836734694	1.8426966292134832	TMEM39B
ENSG00000136436	0.6422367533443745	8.97620088197312	5.012335052458264	0.5055561331019502	52.651638	25.0	2.01123595505618	CALCOCO2
ENSG00000166924	0.325628786177889	5.131898759866642	10.635518795716402	0.5003433880373076	12.547064	11.979591836734691	2.865168539325843	NYAP1
ENSG00000179832	0.7071550215826484	9.743319302147972	4.028428274994199	0.5031407660117273	23.582907	24.367346938775512	1.696629213483146	MROH1
ENSG00000171757	0.2300267360812631	3.936318794532093	12.968291296587417	0.5072673117143469	2.2676075	5.959183673469388	2.337078651685393	LRRC34
ENSG00000166987	0.7683761146350852	10.43688406542643	3.1967151839783696	0.5083358767887562	49.492294	24.897959183673468	1.5056179775280898	MBD6
ENSG00000270011	0.0532296078542346	1.3896866338105909	24.706539919698432	0.5015786253139662	0.97737736	1.6326530612244898	2.651685393258427	ZNF559-ZNF177
ENSG00000119778	0.5966252454593596	7.597077229949335	5.28504389014303	0.5031799442259176	5.0904913	16.285714285714285	1.3820224719101124	ATAD2B
ENSG00000179151	0.788317121759018	9.9427656323817	2.5880917627073408	0.4987715278738658	14.665846	24.6530612244898	1.1235955056179776	EDC3
ENSG00000123612	0.3320461073246409	5.099542825540421	10.555632985423728	0.4950217004762899	2.1251311	3.836734693877551	1.0224719101123596	ACVR1C
ENSG00000119986	0.8606969163799023	11.207029068230051	1.8438503325881144	0.4992541055005574	50.390244	24.571428571428573	0.898876404494382	AVPI1
ENSG00000142444	0.8048018155340051	10.255086140954637	2.529066078163309	0.4971371686622122	13.481188	24.51020408163265	0.8651685393258427	TIMM29
ENSG00000170270	0.7937814791891393	10.161608881510563	2.584050675884197	0.4988949111525137	12.019055	24.163265306122447	1.2808988764044944	GON7
ENSG00000010017	0.8074371675612192	11.102058757398456	2.5806075894143308	0.4862688448474193	40.978058	24.897959183673468	1.2247191011235956	RANBP9
ENSG00000183114	0.2331737030476829	4.014820355366629	12.901043736091015	0.4912129813654827	4.8111067	8.408163265306122	2.932584269662921	FAM43B
ENSG00000205542	0.719128301813097	10.875319501100908	4.264207740177465	0.4923666015351516	1421.6051	25.0	2.337078651685393	TMSB4X
ENSG00000215029	0.0120767314939922	0.3731714702087178	30.916528330665088	0.4793994466918035	0.0272351	0.0	2.943820224719101	TCP11X2
ENSG00000105668	0.0823324033291862	1.928234095053828	20.562646556787264	0.4980451256337952	12.699767	2.9183673469387754	2.966292134831461	UPK1A
ENSG00000159450	0.0346744592679949	0.9185123751234564	25.80325613959431	0.5000776437969883	1.5560304	0.6122448979591837	2.932584269662921	TCHH
ENSG00000101336	0.45158422461968	6.952081905362125	8.698477854586365	0.4990126423206455	27.779673	17.428571428571427	2.831460674157303	HCK
ENSG00000177613	0.8564290920353058	10.457757566004776	1.6949564998138658	0.4987310823511254	15.924764	24.632653061224488	0.9887640449438202	CSTF2T
ENSG00000156976	0.9367845897563928	14.12805398842212	0.986084325257582	0.4969251121324871	442.21548	25.0	0.3707865168539326	EIF4A2
ENSG00000062038	0.2623073637207981	4.322113151546067	12.15108057120226	0.4976144961992095	6.9401793	7.693877551020408	2.426966292134832	CDH3
ENSG00000138823	0.0610149334682364	1.4632063344904742	23.20532787678489	0.5034303958022871	1.8868334	1.7142857142857142	2.9101123595505616	MTTP
ENSG00000158163	0.5439927387004343	6.928201281206681	6.072657501770673	0.500682941813729	4.890315	13.877551020408164	1.247191011235955	DZIP1L
ENSG00000213719	0.7049804909660496	9.902964522120223	4.203287322300746	0.5062971419382823	186.83258	25.0	2.0	CLIC1
ENSG00000037749	0.5520011854001803	7.619625235845947	6.211996835879426	0.4947194046611425	5.093083	16.591836734693878	1.6629213483146068	MFAP3
ENSG00000151151	0.430773543467393	6.353738252793068	8.386937185797077	0.5034771635477066	3.6757782	13.040816326530612	2.01123595505618	IPMK
ENSG00000156931	0.6905730627924472	9.248233147445758	4.142151722881729	0.5099048210383982	12.691365	24.428571428571427	1.8876404494382024	VPS8
ENSG00000159445	0.6476255263858844	9.111684594964894	4.962517287040464	0.5007605837455745	12.537827	24.18367346938776	2.056179775280899	THEM4
ENSG00000262919	0.6126251202267384	9.054917075299809	5.854440570652803	0.504391221674761	22.098087	24.918367346938776	2.449438202247191	CCNQ
ENSG00000102796	0.6254718601589968	8.602433690611518	5.273056343165319	0.4952171895788821	10.346417	23.571428571428573	2.033707865168539	DHRS12
ENSG00000196262	0.7623321375449049	11.017795241675628	3.3516496286002755	0.5002012669108291	217.49867	25.0	1.7865168539325842	PPIA
ENSG00000172062	0.60472303387529	7.479648010964183	4.808975255137346	0.4969989951352402	4.133159	16.714285714285715	1.3146067415730338	SMN1
ENSG00000095787	0.6933395470250526	9.816866007791416	4.253967876963299	0.4987448744211958	52.09641	25.0	1.9101123595505616	WAC
ENSG00000058056	0.5730441784716569	7.823452841597402	5.7583709183191205	0.5053206630066167	8.956743	17.877551020408163	1.7415730337078652	USP13
ENSG00000161551	0.7217301611718285	9.083018317605925	3.409046778443615	0.5046367193133509	9.63798	20.857142857142858	1.0561797752808988	ZNF577
ENSG00000171365	0.3594593819360954	5.373062540877051	9.756238814970446	0.5012968817309922	3.990783	12.142857142857142	2.5280898876404496	CLCN5
ENSG00000152683	0.5863248325194909	8.281109422488898	5.7945054269596765	0.4827281032170807	8.3737545	21.285714285714285	2.044943820224719	SLC30A6
ENSG00000173436	0.6861836002309397	9.230041494721377	4.213083811333465	0.495757693331642	24.969772	24.897959183673468	1.6741573033707866	MICOS10
ENSG00000130513	0.3446299819459683	5.490868846573942	10.328329968981256	0.5013161259704634	23.325321	12.346938775510203	2.7752808988764044	GDF15
ENSG00000185633	0.6769856242789141	9.55651940413191	4.529027590666135	0.482371057966579	51.776745	24.06122448979592	2.02247191011236	NDUFA4L2
ENSG00000067842	0.1525692594365359	2.928112178183727	16.28339248605694	0.4832175343565254	4.0478787	5.448979591836735	2.8764044943820224	ATP2B3
ENSG00000162757	0.1928362199516116	3.368909023567484	14.307485029232332	0.5030437375088074	2.6181388	5.448979591836735	2.640449438202247	C1orf74
ENSG00000178445	0.2164976926733695	3.6863599286259223	13.416235661907644	0.5026192035981569	3.6214516	7.163265306122449	2.629213483146068	GLDC
ENSG00000140157	0.7011646484719403	9.360829338262796	4.093053653185245	0.5028613050700848	19.699682	24.571428571428573	1.8426966292134832	NIPA2
ENSG00000144747	0.7006226349795629	9.501525239859204	4.044948604844904	0.5006955183527526	14.39461	23.632653061224488	1.550561797752809	TMF1
ENSG00000132128	0.6114914635290521	8.870387384879585	5.632998201081765	0.4951212592410688	25.60312	24.714285714285715	2.404494382022472	LRRC41
ENSG00000142599	0.7828295997349553	10.184448819484324	2.773136260153775	0.481224589725272	52.331028	25.0	1.4382022471910112	RERE
ENSG00000147955	0.7142425210304122	9.996784363983402	4.080670263653512	0.4942006194359233	49.579647	25.0	1.7752808988764044	SIGMAR1
ENSG00000158825	0.4350280466614782	6.792589481252662	8.608907015197321	0.4865923157013093	24.902817	17.653061224489797	2.932584269662921	CDA
ENSG00000151239	0.6348521712737553	9.127059277240248	5.161188949151767	0.503613027841637	23.630686	24.081632653061224	2.1235955056179776	TWF1
ENSG00000162961	0.7273590199431604	10.015762476622832	3.7387134948261327	0.4929692702871167	34.255733	24.93877551020408	1.696629213483146	DPY30
ENSG00000183307	0.2065292878496695	3.4917301994045165	13.790093063295233	0.502155038451706	2.4246392	5.673469387755102	2.460674157303371	TMEM121B
ENSG00000185009	0.7030668654173797	9.372247149909176	3.95715842745965	0.5022249112467326	18.21321	24.53061224489796	1.696629213483146	AP3M1
ENSG00000106089	0.5011058067729731	7.308014654616612	7.275078799163083	0.506186441689973	25.662554	19.489795918367346	2.662921348314607	STX1A
ENSG00000274226	0.0130411163647922	0.3732745181200034	29.80125843659928	0.5022869857897289	0.0064520384	0.0	2.9213483146067416	TBC1D3H
ENSG00000152133	0.8279611475621762	9.25000487874208	1.876156962745547	0.5043587205320679	8.250883	21.816326530612244	0.449438202247191	GPATCH11
ENSG00000167470	0.6702076213528187	9.847759861468136	4.7331990663493855	0.5084268099189795	71.97409	25.0	2.056179775280899	MIDN
ENSG00000170545	0.4783157583828331	6.643664244001425	7.403660644765468	0.5092648432177096	7.8243237	13.89795918367347	1.808988764044944	SMAGP
ENSG00000198740	0.5982267730627384	8.523884691190936	5.750549543500142	0.4932658625974032	10.810964	24.081632653061224	2.3707865168539324	ZNF652
ENSG00000143217	0.1720269950870038	3.184203139113208	14.820198108256166	0.5050654231947851	18.441727	5.26530612244898	2.617977528089888	NECTIN4
ENSG00000108175	0.5883204901380147	8.66088763390359	6.077839278480424	0.5108595770613186	31.385471	24.97959183673469	2.707865168539326	ZMIZ1
ENSG00000123358	0.6905968387834439	9.676170411062254	4.441866778841547	0.5018189568310044	209.53036	24.22448979591837	1.9325842696629212	NR4A1
ENSG00000204086	0.1735628049187273	3.1607850837971347	15.59301431821085	0.4953299496570126	0.39296496	0.4081632653061224	1.2247191011235956	RPA4
ENSG00000166233	0.7195849333366117	9.375035570782524	3.654063961393591	0.4963380747558498	9.129085	22.6734693877551	1.404494382022472	ARIH1
ENSG00000233232	0.2182466734321695	3.978706035664235	13.948462026363286	0.4949818687116276	0.50627434	0.4897959183673469	1.0112359550561798	NPIPB7
ENSG00000166004	0.4098444823977135	5.849584604573282	8.647377255617148	0.5008569397669751	3.2617185	11.591836734693878	1.7752808988764044	CEP295
ENSG00000197111	0.8527722646130371	12.316490238558018	2.118044014581752	0.5116428139876266	155.993	25.0	1.2134831460674158	PCBP2
ENSG00000131050	0.0160419044120968	0.4622717146684175	30.27667268561017	0.4968837056826835	0.13481772	0.2040816326530612	2.966292134831461	BPIFA2
ENSG00000118526	0.3735676316146285	5.284408179768239	8.785423888732181	0.4908767289692046	9.318479	10.244897959183673	1.5056179775280898	TCF21
ENSG00000119723	0.7365083354001806	9.686491909605031	3.412653921576389	0.4936208865756621	12.910503	23.755102040816325	1.3820224719101124	COQ6
ENSG00000141543	0.8853632891256878	11.939050617742536	1.5777128920921637	0.5043148432707351	69.2095	25.0	0.5617977528089888	EIF4A3
ENSG00000105810	0.4864832850583416	7.289975067690617	7.625411962377753	0.5011922699528557	5.453848	17.877551020408163	2.202247191011236	CDK6
ENSG00000159128	0.7694582415445483	10.302891994971963	3.092356481064299	0.5004120702911327	39.619057	24.97959183673469	1.5168539325842696	IFNGR2
